291.196920878305,292.523272484438,294.261393874913,293.630568111021,300.46751781873,299.643516106628,301.026249209606,301.114980745626,296.692268247128,298.247842987979,301.75273866077,302.873898589856,294.199928800483,295.185218565038,295.698197757654,295.500862518693,824004
291.206625890057,292.352279420232,294.409741911697,293.446635031146,300.426387054638,299.757203387153,301.013309193937,301.146868641383,296.879436330921,298.248305131396,301.766140819857,302.849867132184,294.11581869863,295.255464364387,295.682022738067,295.674166299982,824028
291.191837300721,292.233970705539,294.635267899081,293.303370571947,300.410674178467,299.90370285027,301.026711353023,301.142247207216,297.053202255626,298.246456557729,301.757360094938,302.837389259932,294.110735121046,295.324785876903,295.665385575063,295.771216417504,824052
291.11604578037,292.16372490619,294.836762428793,293.244678358017,300.432394919056,300.007685119043,301.035029934525,301.077084985451,297.149328086315,298.239986549894,301.712532183511,302.826759961346,294.215641676653,295.461580328267,295.728237079744,295.737942091496,824076
290.999123495927,292.18082421261,294.95599543032,293.248837648768,300.46890424898,300.015541557128,301.031332787191,300.976337720595,297.159957384901,298.240448693311,301.643672814412,302.83184353893,294.375081155439,295.634884109556,295.846545794438,295.603458357216,824100
290.873882629982,292.230273558205,294.993891190495,293.269171959106,300.49478428032,299.960546490532,301.023014205689,300.861264009819,297.136388070645,298.239986549894,301.575737732147,302.836464973098,294.569181390483,295.806339317178,295.971324516966,295.421835994425,824124
290.766665357291,292.254767159294,294.948138992235,293.262701951271,300.488314272485,299.873201384763,301.016544197854,300.750811733211,297.128069489143,298.229357251308,301.535069111471,302.823062814012,294.77853235828,295.942209481709,296.053586045151,295.242986492135,824148
290.712132434112,292.200234236115,294.820125265789,293.181826853336,300.426849198054,299.784931992159,301.014695624187,300.669012348442,297.182602412322,298.203015076553,301.549857700808,302.779159189418,294.981413318242,296.006909560057,296.042032459732,295.120056343274,824172
290.713981007779,292.063439784751,294.605690720408,293.033016673136,300.33303408445,299.704056894225,301.019317058355,300.636662309268,297.303683987516,298.176672901797,301.613171348905,302.71168625057,295.111275618355,295.968551656465,295.990272397053,295.143625657529,824196
290.750028194288,291.89753029813,294.329328957179,292.863410039181,300.24430254843,299.62318179629,301.023476349106,300.654223759106,297.448334876966,298.171127180795,301.697281450758,302.648372602472,295.145474231196,295.858561523274,295.959770931546,295.30953514415,824220
290.810568981885,291.728847951008,294.032632883612,292.689644114475,300.156495299243,299.559868148192,301.017930628104,300.701362387616,297.593910053248,298.178059332047,301.793407281446,302.598923256878,295.142701370695,295.731472083662,295.911245872785,295.524431832948,824244
290.884049785151,291.582348487892,293.759043980883,292.533439639607,300.06683947639,299.524745248517,300.9985206046,300.755895310795,297.725620927028,298.189612917466,301.894616689719,302.572581082122,295.157489960032,295.646899838392,295.81188503818,295.696349183987,824268
290.957068445001,291.481601223036,293.551079443336,292.411433777579,299.972100075952,299.535374547103,300.960162701008,300.801185365639,297.820360327466,298.199317929218,301.992591094074,302.57858894654,295.245297209219,295.661226284312,295.624254810971,295.730547796828,824292
290.996812778843,291.444629749694,293.476212209819,292.349968703149,299.890300691183,299.594066761033,300.929199092084,300.816898241809,297.885060405814,298.226122247391,302.070693331509,302.623416857967,295.398728823586,295.764284266252,295.439859587679,295.617784803136,824316
290.984797050007,291.457569765364,293.533517993499,292.342112265063,299.848245640257,299.682336153636,300.919494080332,300.803033939306,297.928039743574,298.278806596903,302.110899808768,302.695049087566,295.557244015539,295.905700151784,295.350203764825,295.445867452097,824340
290.944590572748,291.508867684625,293.649515991108,292.37122730032,299.84778349684,299.772916263323,300.902394773912,300.777616051383,297.940517615827,298.331490946415,302.109513378517,302.774537755251,295.701432761571,296.089171088242,295.319702299319,295.269790810307,824364
290.896989800821,291.582348487892,293.760430411133,292.413744494663,299.895846412184,299.842237775839,300.848323994149,300.748501016127,297.910478293737,298.362916698755,302.06191260659,302.845245698017,295.810036464513,296.317932079544,295.312770148067,295.139004223361,824388
290.863253331396,291.666920733161,293.796939741058,292.453950971922,299.996131533624,299.865344946678,300.726780275539,300.730477422873,297.824981761634,298.345817392335,301.963938202234,302.891460039694,295.865031531108,296.59475598619,295.291973694312,295.108502757854,824412
290.857245466978,291.728385807592,293.696192476202,292.447480964087,300.119985969318,299.825138469419,300.573348661171,300.742031008292,297.745030950533,298.301913767741,301.849788778292,302.905324342197,295.862258670608,296.825365551158,295.305837996816,295.233281480382,824436
290.863253331396,291.749644404763,293.497008663574,292.387402319907,300.232286819594,299.735020503148,300.447183508392,300.777153907967,297.720537349444,298.261245147066,301.754587234437,302.891460039694,295.819279332848,296.947833556603,295.397342393336,295.47544463077,824460
290.860942614313,291.733931528593,293.279801257692,292.306989365389,300.323791216114,299.625492513374,300.343201239619,300.802109652472,297.725158783611,298.22196295664,301.673249993086,302.849867132184,295.751344250583,297.0083743442,295.524893976365,295.755503541334,824484
290.829979005389,291.685406469832,293.124983213073,292.239054283124,300.385718433962,299.524283105101,300.26140185485,300.786858919719,297.728393787529,298.178521475464,301.601155620069,302.78470491042,295.666772005314,297.049505108292,295.648286268643,295.989810253637,824508
290.748641764037,291.607766375814,293.113891771071,292.215484968868,300.409749891634,299.459583026753,300.19993678042,300.699513813949,297.704362329857,298.120753548367,301.533682681221,302.695049087566,295.581737616628,297.119750907641,295.724077788993,296.097951813161,824532
290.618779463925,291.507481254375,293.257618373687,292.223341406953,300.367694840708,299.454037305751,300.168511028079,300.552552207416,297.67663372485,298.082857788192,301.506416219631,302.603082547629,295.551698294538,297.166889536152,295.736093517829,296.059131766152,824556
290.475515004726,291.397028977767,293.469280058568,292.224265693787,300.262326141684,299.498865217178,300.178678183248,300.395423445714,297.687263023436,298.086554935526,301.54384983639,302.537920325864,295.600223353299,297.146093082397,295.712524203574,295.93342875679,824580
290.351198425614,291.284728127492,293.682328173699,292.220106403036,300.135236702072,299.568648873111,300.229051815676,300.255393990432,297.740871659782,298.119829261534,301.613633492322,302.495403131521,295.681098451234,297.108659465639,295.681098451234,295.752268537416,824604
